trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	83	None			NaN	0	0	0.0828733000089414	0.505151599994861	2.49458310002228
2	1	2	filler	82	None			NaN	0	3.5	3.51031779998448	4.00110340001993	5.99764549999963
3	1	3	target	84	Left	Left	LeftArrow	1	1.39689439994982	7	7.00749960000394	7.50437680003233	9.49349520000396
4	1	4	target	78	Left	Left	LeftArrow	1	1.31927740003448	11	11.0139068000135	11.5046314999927	13.4934503000113
5	1	5	distractor	1	Right	Right	RightArrow	1	1.34649339999305	15	15.0050913000014	15.5024390000035	17.4933235000353
6	1	6	distractor	2	Right	Right	RightArrow	1	1.81025999999838	19	19.0026195999817	19.5003970999969	21.4934073000331
7	1	7	target	4	Left	Right	RightArrow	0	1.32404640002642	23	23.0000386000029	23.5018181999912	25.4934751000255
8	1	8	distractor	81	Right	Left	LeftArrow	0	2.54563340003369	27	26.9987562000169	27.5018792999908	29.4941606000066
9	1	9	distractor	79	Right	Left	LeftArrow	0	2.26693360001082	31	31.0057445000275	31.5032345000072	33.4975096000126
10	1	10	target	80	Left	Left	LeftArrow	1	2.55793349997839	35	34.9999822999816	35.4981504000025	37.4940268000355
11	1	11	distractor	3	Right	Right	RightArrow	1	2.50547809997806	39	39.0002830000012	39.4977777000167	41.4985038000159
12	1	12	target	77	Left	Left	LeftArrow	1	2.00965629995335	43	42.9999587000348	43.4991936000297	45.4946861999924
