trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0825839000171982	0.500073500035796	2.49540060001891
2	1	2	filler	66	None			NaN	0	3.5	3.5089878999861	4.00414010003442	5.99729060003301
3	1	3	target	2	Left	Left	LeftArrow	1	1.66168269998161	7	7.00724050001008	7.49770160001935	9.49343959998805
4	1	4	distractor	24	Right	Right	RightArrow	1	2.78808949998347	11	11.0152410999872	11.5051323000225	13.4960945000057
5	1	5	distractor	45	Right	Right	RightArrow	1	1.62385000003269	15	15.0001905999961	15.4967808999936	17.4934382000356
6	1	6	target	22	Left	Left	LeftArrow	1	1.94376669998746	19	19.000093700015	19.4957749000168	21.4933773000375
7	1	7	distractor	1	Right	Right	RightArrow	1	2.17675829998916	23	22.9999465000001	23.4961642000126	25.4948516000295
8	1	8	target	23	Left	Right	RightArrow	0	1.83057999995071	27	26.9988902999903	27.5007774000405	29.4934879000066
9	1	9	distractor	44	Right	Left	LeftArrow	0	1.9514032000443	31	31.0000219999929	31.5016644999851	33.4936470999965
10	1	10	distractor	65	Right			-1	0	35	34.9998298999853	35.4987613999983	37.4982323999866
11	1	11	target	43	Left	Left	LeftArrow	1	2.50801450002473	39	39.0205211000284	39.4960317999939	41.4975680999923
12	1	12	target	64	Left	Right	RightArrow	0	2.49367050000001	43	43.0004472000292	43.5000843000016	45.4980637000408
