trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	78	None			NaN	0	0	0.127809199970216	0.525813900050707	2.50154970004223
2	1	2	filler	83	None			NaN	0	3.5	3.51906359998975	4.00138769997284	5.99779759999365
3	1	3	target	84	Left	Left	LeftArrow	1	2.55833700008225	7	7.01504169998225	7.50507109996397	9.49652210006025
4	1	4	target	82	Left	Left	LeftArrow	1	1.55554670002311	11	11.0122739999788	11.5001991000026	13.4940664999885
5	1	5	target	79	Left	Left	LeftArrow	1	2.29825850005727	15	15.0114543000236	15.5034180999501	17.4969366999576
6	1	6	distractor	1	Right	Right	RightArrow	1	0.837110500084236	19	19.0270555999596	19.5038180999691	21.4934578000102
7	1	7	distractor	4	Right	Left	LeftArrow	0	1.60573940002359	23	23.0066269000527	23.5033197000157	25.4934769000392
8	1	8	distractor	77	Right	Left	LeftArrow	0	2.45660669996869	27	27.0069120000117	27.5005967000034	29.498230200028
9	1	9	target	3	Left	Left	LeftArrow	1	2.79389460000675	31	31.0059908999829	31.4984070999781	33.4979053999996
10	1	10	target	81	Left	Right	RightArrow	0	1.17580389999785	35	35.006519400049	35.4993691999698	37.4934563999996
11	1	11	distractor	80	Right	Right	RightArrow	1	1.69922960002441	39	39.0058619000483	39.500202300027	41.4934589000186
12	1	12	distractor	2	Right	Left	LeftArrow	0	2.38108170009218	43	43.0052183000371	43.4975620999467	45.4978309000144
