trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.0400880999513902	0.503401399997529	2.49521709996043
2	1	2	filler	24	None			NaN	0	3.5	3.51017079997109	4.00094439997338	5.9992721999879
3	1	3	distractor	1	Right	Right	RightArrow	1	1.69227629998932	7	7.00842949998332	7.50449139997363	9.49333919998026
4	1	4	target	22	Left			-1	0	11	10.9989232999505	11.5025918000028	13.4942106999806
5	1	5	target	2	Left	Left	LeftArrow	1	2.15188349998789	15	15.0142613999778	15.5011831999873	17.4967446999508
6	1	6	distractor	3	Right			-1	0	19	19.0002325999667	19.4966316999635	21.4969151999685
7	1	7	distractor	23	Right	Right	RightArrow	1	1.26351359998807	23	23.0171491999645	23.5026656999835	25.4933632999891
8	1	8	distractor	45	Right			-1	0	27	26.998729599989	27.500942899962	29.498825299961
9	1	9	distractor	65	Right	Right	RightArrow	1	1.52836189995287	31	31.0171564999619	31.5038143999991	33.492997399997
10	1	10	target	43	Left			-1	0	35	35.0053243999719	35.5043606999679	37.4991440000013
11	1	11	target	66	Left	Right	RightArrow	0	1.38234920002287	39	39.0095709000016	39.4996343999519	41.4930124999955
12	1	12	target	44	Left			-1	0	43	42.9993506000028	43.5005463999696	45.4960601999774
