trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0528788999654353	0.510036699939519	2.49409940000623
2	1	2	filler	3	None			NaN	0	3.5	3.50928950007074	3.99981330009177	5.999221800128
3	1	3	distractor	66	Right	Right	RightArrow	1	0.805418699979782	7	7.01137690013275	7.49671120010316	9.49345820001327
4	1	4	target	2	Left	Right	RightArrow	0	2.68099709996022	11	11.0054097999819	11.4972832000349	13.4949906000402
5	1	5	target	64	Left	Left	LeftArrow	1	2.86159680015408	15	15.007407899946	15.49664389994	17.4940707001369
6	1	6	distractor	45	Right	Right	RightArrow	1	1.66832510009408	19	19.0071262000129	19.4985446999781	21.4934799000621
7	1	7	target	65	Left	Left	LeftArrow	1	2.3167184998747	23	23.0054814999457	23.5002014001366	25.5007178999949
8	1	8	target	44	Left	Right	RightArrow	0	1.80682820011862	27	27.0070468999911	27.4993372999597	29.4934742001351
9	1	9	distractor	43	Right	Left	LeftArrow	0	2.49041249998845	31	31.005926999962	31.4987828000449	33.4958073000889
10	1	10	distractor	23	Right	Right	RightArrow	1	2.32021869998425	35	35.0053298999555	35.4982628000434	37.4996601999737
11	1	11	distractor	24	Right	Right	RightArrow	1	2.248683599988	39	39.0078716999851	39.5019746001344	41.4950467001181
12	1	12	target	22	Left	Left	LeftArrow	1	0.818125700112432	43	43.0060705000069	43.4995456000324	45.4934628999326
