trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None			NaN	0	0	0.11706449999474	0.563018699991517	2.49833830003627
2	1	2	filler	64	None			NaN	0	3.5	3.51175970002078	4.03969150001649	5.99689410004066
3	1	3	distractor	24	Right	Right	RightArrow	1	1.91772209998453	7	7.01417010003934	7.54578640003456	9.49341880000429
4	1	4	target	65	Left	Left	LeftArrow	1	1.324638399994	11	11.0113773000194	11.5378410000121	13.4933628000435
5	1	5	target	22	Left	Right	RightArrow	0	2.30642919999082	15	15.0018561999896	15.5408982000081	17.5020917000365
6	1	6	distractor	2	Right	Right	RightArrow	1	1.31067759997677	19	19.0076637000311	19.5046743000275	21.49349730002
7	1	7	distractor	43	Right	Right	RightArrow	1	1.55913990002591	23	23.0057805000106	23.5364559000009	25.4930901000043
8	1	8	target	1	Left	Right	RightArrow	0	1.39195850002579	27	27.006792500033	27.5380058999872	29.493472800008
9	1	9	target	44	Left	Left	LeftArrow	1	1.55181520001497	31	31.005034300033	31.5375886000111	33.493674700032
10	1	10	distractor	23	Right	Right	RightArrow	1	1.47691259998828	35	35.0060686999932	35.5412138000247	37.4930442000041
11	1	11	target	45	Left	Left	LeftArrow	1	1.90387630002806	39	39.0044503000099	39.5431906000013	41.4933864999912
12	1	12	distractor	3	Right	Right	RightArrow	1	1.4701148000313	43	42.9991606000112	43.535621499992	45.4934762000339
