trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	24	None			NaN	0	0	0.0312609001994133	0.506636700127274	2.49798730015755
2	1	2	filler	45	None			NaN	0	3.5	3.51082920003682	4.00345070008188	5.99529730016366
3	1	3	distractor	3	Right	Right	RightArrow	1	1.54461480001919	7	7.00707150017843	7.50317250005901	9.49347200011835
4	1	4	target	44	Left	Left	LeftArrow	1	1.3983366000466	11	11.0047284001485	11.5037774001248	13.4934257999994
5	1	5	target	1	Left	Right	RightArrow	0	1.73729680012912	15	15.0066107001621	15.5035039000213	17.4934144001454
6	1	6	target	43	Left	Left	LeftArrow	1	2.78192039998248	19	19.0063478001393	19.5036472000647	21.5066582001746
7	1	7	distractor	64	Right	Right	RightArrow	1	1.60817850008607	23	23.0069935000502	23.5009596000891	25.4935600000899
8	1	8	distractor	2	Right	Right	RightArrow	1	2.71840020013042	27	27.0067703002132	27.5053667000029	29.4988549000118
9	1	9	distractor	22	Right	Left	LeftArrow	0	2.61489229998551	31	31.0079206000082	31.4995686002076	33.4989170001354
10	1	10	distractor	65	Right	Right	RightArrow	1	2.41745640011504	35	35.0053891001735	35.5010754000396	37.494135200046
11	1	11	target	23	Left	Left	LeftArrow	1	1.57840090012178	39	39.0065185001586	39.5030547000933	41.4935105000623
12	1	12	target	66	Left	Right	RightArrow	0	2.97784580010921	43	43.0047269000206	43.5003349001054	45.4942354001105
