trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	23	None			NaN	0	0	0.0823765999957686	0.505621599993901	2.49679119999928
2	1	2	filler	22	None			NaN	0	3.5	3.5066114999936	4.00234049999563	5.99618899999768
3	1	3	distractor	43	Right	Right	RightArrow	1	1.06759400000738	7	7.01063219999196	7.5054378999921	9.49331910000183
4	1	4	target	24	Left			-1	0	11	10.9999171999953	11.5006296999927	13.4988515000005
5	1	5	distractor	1	Right	Left	LeftArrow	0	1.28038640000159	15	15.0116607999953	15.5022375999979	17.4934819999908
6	1	6	distractor	44	Right	Right	RightArrow	1	0.922108300001128	19	19.0047274999961	19.5007909999986	21.4935320999939
7	1	7	target	3	Left	Right	RightArrow	0	2.25717119999172	23	23.0002276000014	23.4999556999974	25.4983964999992
8	1	8	target	45	Left	Right	RightArrow	0	2.03680630000599	27	27.0006993999996	27.5009214999882	29.4982858000003
9	1	9	target	2	Left	Right	RightArrow	0	1.33807519999391	31	31.0001550999878	31.5031925999938	33.4934701999882
10	1	10	distractor	66	Right	Right	RightArrow	1	1.38541909999913	35	34.998892299991	35.5003852999944	37.4934913999896
11	1	11	distractor	65	Right	Right	RightArrow	1	1.73077950000879	39	38.9999040999974	39.4986569999892	41.493432599993
12	1	12	target	64	Left	Right	RightArrow	0	1.15158180000435	43	43.0046472999966	43.5000559999899	45.4934753999987
