trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0952585999912117	0.502359299993259	2.49414839998644
2	1	2	filler	65	None	Right	RightArrow	NaN	1.2002952999901	3.5	3.51286669999536	4.00304799999867	5.99350849998882
3	1	3	distractor	2	Right	Right	RightArrow	1	1.09195709999767	7.5	7.50627289999102	8.00242949998938	9.99348349998763
4	1	4	distractor	22	Right	Right	RightArrow	1	1.85227420000592	11.5	11.5050226999883	12.0033067999902	13.9935011999914
5	1	5	distractor	64	Right	Right	RightArrow	1	2.01860179999494	15.5	15.5058752999903	16.0014385999966	17.9986744999915
6	1	6	target	24	Left	Left	LeftArrow	1	2.27186779999465	19.5	19.5062889999972	20.0037426999916	21.9940878999914
7	1	7	target	66	Left	Right	RightArrow	0	1.81005509999522	23.5	23.5076309999858	24.0056062999938	25.9934368999966
8	1	8	target	23	Left			-1	0	27.5	27.5057786999969	28.0020952999912	29.9985593999882
9	1	9	distractor	1	Right	Right	RightArrow	1	1.20538719999604	31.5	31.5212755999964	32.0033093999955	33.993441899991
10	1	10	distractor	43	Right	Left	LeftArrow	0	1.48705599999812	35.5	35.5031517999887	36.0021003000002	37.994131799991
11	1	11	target	3	Left	Right	RightArrow	0	1.09564800000226	39.5	39.5056896999886	40.0014156999969	41.993410199997
12	1	12	target	44	Left			-1	0	43.5	43.5054910999897	44.003555999996	45.9948083999916
