trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None	Left	LeftArrow	NaN	1.0756640000036	0	0.0483065999578685	0.517150099971332	2.49342969991267
2	1	2	filler	65	None			NaN	0	4	4.00870759994723	4.50701489998028	6.49924259993713
3	1	3	target	45	Left	Left	LeftArrow	1	1.06610319996253	7.5	7.50935409998056	8.00091529998463	9.99378989997786
4	1	4	distractor	23	Right	Right	RightArrow	1	1.30015619995538	11.5	11.5071177999489	12.003376299981	13.9934914999176
5	1	5	target	43	Left	Left	LeftArrow	1	1.18162659998052	15.5	15.5048392999452	16.0036764999386	17.9934746999061
6	1	6	distractor	66	Right	Right	RightArrow	1	0.911852499935776	19.5	19.5074162998935	20.0033941000002	21.9934548999881
7	1	7	distractor	2	Right	Right	RightArrow	1	0.607533599948511	23.5	23.5066938999807	23.9996714999434	25.9937915999908
8	1	8	distractor	22	Right	Right	RightArrow	1	0.709285699995235	27.5	27.5063485999126	28.0043742998969	29.9934211999644
9	1	9	target	1	Left	Right	RightArrow	0	1.27378009993117	31.5	31.5068720999407	32.0000901999883	33.9934668999631
10	1	10	target	24	Left	Left	LeftArrow	1	2.03765640000347	35.5	35.5072214999236	36.0040649999864	38.0003902999451
11	1	11	target	3	Left	Right	RightArrow	0	1.54479080007877	39.5	39.5079115999397	40.0042362998938	41.9935233999277
12	1	12	distractor	64	Right	Right	RightArrow	1	1.55149650003295	43.5	43.50591539999	43.9995198999532	45.9934327999363
