trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.08586739981547	0.508386599831283	2.49739569984376
2	1	2	filler	1	None			NaN	0	3.5	3.52141789998859	4.00478659989312	5.99853700003587
3	1	3	distractor	45	Right	Left	LeftArrow	0	0.281397300073877	7	7.01329569984227	7.50082209985703	9.49349449994043
4	1	4	target	3	Left	Left	LeftArrow	1	1.55531299998984	11	11.0052973998245	11.5043347999454	13.4934072999749
5	1	5	target	44	Left	Right	RightArrow	0	0.975699099944904	15	15.0052602000069	15.5006683999673	17.4935295998584
6	1	6	target	2	Left	Left	LeftArrow	1	1.25161690008827	19	19.000793099869	19.5034999998752	21.4935069000348
7	1	7	distractor	23	Right	Left	LeftArrow	0	1.37261430011131	23	23.0002194999252	23.5038619998377	25.493528699968
8	1	8	distractor	65	Right	Right	RightArrow	1	1.52965729986317	27	27.0059773998801	27.5032989999745	29.4940179998521
9	1	9	target	22	Left	Right	RightArrow	0	2.01168379979208	31	31.006150999805	31.504040400032	33.49672249984
10	1	10	distractor	43	Right	Right	RightArrow	1	1.05643019988202	35	35.0055111998226	35.500722900033	37.4935601998586
11	1	11	target	24	Left	Left	LeftArrow	1	0.664164900081232	39	39.0049477999564	39.5000085998327	41.4933917999733
12	1	12	distractor	66	Right	Left	LeftArrow	0	1.19939680001698	43	43.0049770998303	43.5004887999967	45.4935021998826
