trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0460230000317097	0.522290399996564	2.49738639988936
2	1	2	filler	44	None			NaN	0	3.5	3.50543259992264	4.00577129982412	5.99425639980473
3	1	3	target	1	Left	Left	LeftArrow	1	1.66451989999041	7	7.00573770003393	7.49833959992975	9.49348849989474
4	1	4	target	45	Left	Left	LeftArrow	1	1.74812530004419	11	10.9998921998776	11.5029020998627	13.4934761999175
5	1	5	distractor	23	Right	Right	RightArrow	1	2.3932696999982	15	15.0005249998067	15.497556499904	17.4989398999605
6	1	6	distractor	24	Right	Left	LeftArrow	0	1.36523270001635	19	19.000112199923	19.4991156000178	21.493484799983
7	1	7	distractor	64	Right	Right	RightArrow	1	2.2656954000704	23	22.9999941999558	23.4974972999189	25.4974817000329
8	1	8	target	22	Left	Right	RightArrow	0	2.33421530015767	27	27.0000259999651	27.4962020998355	29.49572180002
9	1	9	target	65	Left	Left	LeftArrow	1	1.38162889983505	31	30.9996215000283	31.5002182000317	33.49342409987
10	1	10	distractor	3	Right	Right	RightArrow	1	1.37454869993962	35	34.9994731999468	35.4963505000342	37.4934472998139
11	1	11	target	66	Left	Right	RightArrow	0	1.47773719998077	39	38.9986298999283	39.4968498998787	41.4930486998055
12	1	12	distractor	43	Right	Right	RightArrow	1	1.52451010001823	43	43.0041633998044	43.4974235999398	45.4934651998337
