trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.077817999990657	0.515746799996123	2.49407829996198
2	1	2	filler	22	None			NaN	0	3.5	3.50840169982985	4.00266669993289	5.99948799982667
3	1	3	distractor	64	Right	Right	RightArrow	1	1.33679919992574	7	7.00285769999027	7.4972359999083	9.49339789990336
4	1	4	target	23	Left	Left	LeftArrow	1	1.81224359991029	11	11.004557600012	11.5009427999612	13.4934644999448
5	1	5	distractor	1	Right	Right	RightArrow	1	1.20738819986582	15	15.0006625999231	15.496611099923	17.4934765999205
6	1	6	target	24	Left	Left	LeftArrow	1	0.946604499826208	19	19.0047421997879	19.5008519999683	21.4933334998786
7	1	7	target	3	Left	Left	LeftArrow	1	1.40162310004234	23	23.0000689998269	23.5013089999557	25.4935119999573
8	1	8	distractor	66	Right	Right	RightArrow	1	1.19241580017842	27	27.0049544000067	27.5017785998061	29.4933897999581
9	1	9	target	2	Left	Left	LeftArrow	1	1.86980129987933	31	30.9999998998828	31.4991599000059	33.4933831999078
10	1	10	distractor	43	Right	Right	RightArrow	1	1.12909439997748	35	35.0051219998859	35.5010416998994	37.4934348999523
11	1	11	distractor	65	Right	Right	RightArrow	1	1.03189920005389	39	39.0043593998998	39.5017028998118	41.4933999998029
12	1	12	target	45	Left	Right	RightArrow	0	1.94331609993242	43	42.9997962999623	43.5004249999765	45.4933731998317
