trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.042895199963823	0.513741099974141	2.49667619983666
2	1	2	filler	24	None			NaN	0	3.5	3.50283219991252	4.00192549987696	5.99982120003551
3	1	3	distractor	66	Right	Right	RightArrow	1	1.00435479986481	7	7.00573209999129	7.49723730003461	9.49336089985445
4	1	4	target	23	Left	Left	LeftArrow	1	1.01631660014391	11	10.9996281999629	11.502013299847	13.4934817999601
5	1	5	target	65	Left	Right	RightArrow	0	2.71391809987836	15	14.9995635999367	15.4994483999908	17.4983427999541
6	1	6	distractor	3	Right	Right	RightArrow	1	1.42351040011272	19	18.9999001999386	19.49734849995	21.4934652999509
7	1	7	target	64	Left	Left	LeftArrow	1	1.03786689997651	23	22.998793900013	23.5012429999188	25.4934857999906
8	1	8	target	2	Left	Right	RightArrow	0	1.71931069996208	27	26.9988378998823	27.4968785999808	29.4934817999601
9	1	9	distractor	43	Right	Right	RightArrow	1	1.00823160004802	31	30.9998707999475	31.5022923999932	33.4934392999858
10	1	10	distractor	44	Right	Left	LeftArrow	0	0.861276500159875	35	35.004958699923	35.4978707998525	37.4934396999888
11	1	11	target	45	Left	Left	LeftArrow	1	0.624067900003865	39	39.0043883000035	39.4999102000147	41.4934836998582
12	1	12	distractor	22	Right	Right	RightArrow	1	1.42177390004508	43	42.9986759999301	43.4963123998605	45.4934703998733
