trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0769080000463873	0.503773699980229	2.49904499994591
2	1	2	filler	65	None			NaN	0	3.5	3.50740169989876	4.00105379987508	5.99881979986094
3	1	3	target	2	Left	Left	LeftArrow	1	2.82834739983082	7	7.01158929988742	7.50282990001142	9.49412050005049
4	1	4	target	66	Left	Right	RightArrow	0	2.61584250000305	11	11.0002053999342	11.5006202000659	13.4970205000136
5	1	5	target	1	Left			-1	0	15	15.007881199941	15.4998180000111	17.4988635999616
6	1	6	target	64	Left			-1	0	19	19.0107201999053	19.4987184000202	21.4964254999068
7	1	7	distractor	23	Right			-1	0	23	23.0073168000672	23.4930558998603	25.4945220998488
8	1	8	distractor	44	Right			-1	0	27	27.008007499855	27.5046522999182	29.4954387999605
9	1	9	distractor	45	Right	Right	RightArrow	1	1.96483459998854	31	31.0155460999813	31.500271699857	33.4934685998596
10	1	10	target	43	Left			-1	0	35	35.0087486000266	35.5002105999738	37.4941904000007
11	1	11	distractor	22	Right	Right	RightArrow	1	1.51587330014445	39	39.0201044999994	39.4938413999043	41.4937396999449
12	1	12	distractor	24	Right	Left	LeftArrow	0	2.67267689993605	43	43.0061848999467	43.5028136000037	45.4959110000636
