trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	80	None			NaN	0	0	0.0823200000450015	0.502669400011655	2.49872720002895
2	1	2	filler	84	None			NaN	0	3.5	3.52341750002233	4.00386230001459	5.99399970000377
3	1	3	target	81	Left	Left	LeftArrow	1	1.16791690001264	7	7.01153340004385	7.5030570999952	9.49348420003662
4	1	4	target	78	Left			-1	0	11	11.0172511000419	11.499177300022	13.4962045000284
5	1	5	distractor	2	Right			-1	0	15	15.0141911000246	15.5001713000238	17.4976069999975
6	1	6	distractor	1	Right			-1	0	19	19.011633999995	19.4977344000363	21.4988802000298
7	1	7	target	4	Left	Right	RightArrow	0	1.01680859999033	23	23.0124351000413	23.4994755000225	25.493406100024
8	1	8	distractor	82	Right	Left	LeftArrow	0	1.35798959998647	27	27.0050532000023	27.5026031000307	29.4933441000176
9	1	9	distractor	83	Right	Right	RightArrow	1	1.52793360000942	31	30.999615000037	31.4970847000368	33.4935087999911
10	1	10	target	77	Left	Right	RightArrow	0	0.737101300037466	35	34.9991136000026	35.5046086999937	37.493478599994
11	1	11	target	79	Left	Left	LeftArrow	1	1.5208059999859	39	39.0005739000044	39.497526000021	41.4934593000216
12	1	12	distractor	3	Right	Right	RightArrow	1	0.836355099978391	43	42.9991534000146	43.4976587000419	45.4934653000091
