trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None			NaN	0	0	0.0793216000020038	0.504041699983645	2.49791820000974
2	1	2	filler	22	None			NaN	0	3.5	3.51048259998788	4.00390680000419	5.99637929999153
3	1	3	target	64	Left	Left	LeftArrow	1	1.89887370000361	7	7.00840890000109	7.50272089999635	9.49342819998856
4	1	4	target	24	Left	Left	LeftArrow	1	1.63018559999182	11	10.9991122999927	11.5048809	13.4933721999987
5	1	5	distractor	3	Right	Right	RightArrow	1	1.47331899998244	15	15.0016051999992	15.5024393000058	17.4934933999903
6	1	6	target	23	Left	Right	RightArrow	0	1.41225459999987	19	19.0059058000043	19.5051666999934	21.4936294000072
7	1	7	distractor	65	Right			-1	0	23	23.0063028000004	23.5046147000103	25.4941505999886
8	1	8	distractor	1	Right	Right	RightArrow	1	2.26074150000932	27	27.0185345000064	27.5048309999984	29.4986396000022
9	1	9	distractor	45	Right	Right	RightArrow	1	1.57668320002267	31	31.0061449999921	31.5044544999837	33.4934487999999
10	1	10	target	2	Left	Right	RightArrow	0	1.86154860001989	35	35.0054740000051	35.5008692999836	37.4934637999977
11	1	11	target	43	Left	Right	RightArrow	0	2.00627029998577	39	39.0006278000074	39.5058869000059	41.4975373999914
12	1	12	distractor	44	Right	Right	RightArrow	1	2.00024719999055	43	43.0071363000025	43.5013661000121	45.4939512999845
