trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None			NaN	0	0	0.08265900000697	0.518657599983271	2.49569589999737
2	1	2	filler	2	None			NaN	0	3.5	3.52021320001222	4.00453310000012	5.99458519998007
3	1	3	distractor	44	Right	Right	RightArrow	1	2.01131659996463	7	7.00488680001581	7.50127920001978	9.49779739999212
4	1	4	distractor	64	Right			-1	0	11	10.9998858000035	11.4986319000018	13.498931500013
5	1	5	target	45	Left			-1	0	15	15.0123458000016	15.5000291999895	17.496631899965
6	1	6	target	65	Left			-1	0	19	19.0168243999942	19.498325499997	21.4965806999826
7	1	7	distractor	24	Right			-1	0	23	23.0076888999902	23.4999884999706	25.4950643000193
8	1	8	distractor	1	Right	Right	RightArrow	1	2.2146404000232	27	27.0050549000152	27.4960918999859	29.4946080999798
9	1	9	target	23	Left			-1	0	31	31.0003774000215	31.4990574999829	33.4964479000191
10	1	10	target	3	Left	Left	LeftArrow	1	0.477424899989273	35	35.0113301000092	35.4966645999812	37.4934007999836
11	1	11	target	22	Left	Right	RightArrow	0	1.75991269998485	39	39.0009818999679	39.4972538999864	41.494105299993
12	1	12	distractor	43	Right	Left	LeftArrow	0	2.10094650002429	43	43.0005004999693	43.4986133999773	45.4983843999798
