trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.085587500128895	0.502322900108993	2.49944040016271
2	1	2	filler	78	None	Right	RightArrow	NaN	0.685303099919111	3.5	3.50386569998227	3.99739260016941	5.99347029998899
3	1	3	distractor	81	Right			-1	0	7.5	7.50529889995232	8.002994999988	9.99505070014857
4	1	4	target	80	Left			-1	0	11.5	11.5187447001226	12.0005886000581	13.9988627999555
5	1	5	target	82	Left			-1	0	15.5	15.512649100041	15.9994844000321	17.9938391000032
6	1	6	target	79	Left	Left	LeftArrow	1	2.20491879992187	19.5	19.5078072999604	20.0040281000547	21.9961690001655
7	1	7	distractor	2	Right	Right	RightArrow	1	2.61698900000192	23.5	23.5070066000335	24.0007418000605	25.9953636999708
8	1	8	target	83	Left	Left	LeftArrow	1	0.691927099833265	27.5	27.5059770999942	28.0043755001388	29.9934910000302
9	1	9	distractor	84	Right	Left	LeftArrow	0	1.0874689000193	31.5	31.5062327999622	32.0012199000921	33.9940391001292
10	1	10	target	77	Left	Left	LeftArrow	1	1.60567449987866	35.5	35.5062575000338	35.9996418000665	37.9935322999954
11	1	11	distractor	4	Right	Right	RightArrow	1	0.711094600148499	39.5	39.5060403000098	39.9997062999755	41.993943199981
12	1	12	distractor	3	Right	Right	RightArrow	1	1.45844580000266	43.5	43.5067930000369	44.0001257001422	45.9938060001004
