trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.0903247999958694	0.505142400041223	2.49445090000518
2	1	2	filler	22	None			NaN	0	3.5	3.50760719995014	4.00290960003622	6.00021560001187
3	1	3	target	43	Left	Left	LeftArrow	1	0.834879099973477	7	7.00874560000375	7.50348559999838	9.49347099999432
4	1	4	target	24	Left	Right	RightArrow	0	1.78931669995654	11	11.0007375000278	11.5042082000291	13.4931848000269
5	1	5	distractor	2	Right	Left	LeftArrow	0	2.91550619993359	15	15.0012436000397	15.5004026000388	17.4986593000358
6	1	6	distractor	45	Right	Left	LeftArrow	0	1.51060769998003	19	19.0061747999862	19.499485700042	21.4938109000213
7	1	7	target	3	Left	Left	LeftArrow	1	1.77566730009858	23	23.0055129999528	23.5054948999314	25.4933929999825
8	1	8	distractor	66	Right	Right	RightArrow	1	1.88645079999696	27	27.0066293999553	27.5018031999934	29.4934537999798
9	1	9	distractor	23	Right	Left	LeftArrow	0	2.13969610002823	31	30.9999862000113	31.4999702000059	33.4972121999599
10	1	10	target	64	Left	Right	RightArrow	0	1.86016769998241	35	35.000521000009	35.5003049999941	37.4934546999866
11	1	11	distractor	1	Right	Left	LeftArrow	0	1.10510389995761	39	39.0100978999399	39.5004251999781	41.4934864999959
12	1	12	target	65	Left	Right	RightArrow	0	1.51426510000601	43	43.0008927000454	43.5001110000303	45.493478499935
