trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	4	None			NaN	0	0	0.0529833000618964	0.527799400035292	2.4996541000437
2	1	2	filler	1	None			NaN	0	3.5	3.52012640004978	4.00488090002909	5.99821770004928
3	1	3	distractor	83	Right	Right	RightArrow	1	1.2346926999744	7	7.00983840005938	7.50461640011054	9.49317830009386
4	1	4	distractor	79	Right	Right	RightArrow	1	2.93412399990484	11	11.0048385000555	11.5023680001032	13.4963565000799
5	1	5	target	84	Left	Right	RightArrow	0	2.70486399997026	15	14.9997790000634	15.5018123000627	17.4993755000178
6	1	6	target	80	Left	Left	LeftArrow	1	1.84210490004625	19	18.9997836000985	19.5038569000317	21.4934601000277
7	1	7	target	81	Left	Right	RightArrow	0	2.00951569993049	23	23.0045583000174	23.5008987000911	25.4971198000712
8	1	8	target	77	Left	Right	RightArrow	0	1.12608689989429	27	27.0049484000774	27.4997850001091	29.4933771000942
9	1	9	target	78	Left	Left	LeftArrow	1	0.653612799942493	31	31.0047873000149	31.499244100065	33.4934057000792
10	1	10	distractor	2	Right	Right	RightArrow	1	1.40255780005828	35	34.9996631001122	35.4997257000068	37.4934513000771
11	1	11	distractor	3	Right	Left	LeftArrow	0	1.33120010001585	39	38.9997219000943	39.5017898000078	41.493291700026
12	1	12	distractor	82	Right	Right	RightArrow	1	0.492196599952877	43	42.9989111000905	43.5011751001002	45.493422800093
