trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0584074000362307	0.504998399992473	2.49592640006449
2	1	2	filler	45	None			NaN	0	3.5	3.51153450005222	4.00061670003925	5.99615170003381
3	1	3	target	3	Left	Right	RightArrow	0	0.948433000012301	7	7.00818500004243	7.50103769998532	9.49345750000793
4	1	4	target	43	Left			-1	0	11	11.0000728000887	11.5023143000435	13.494810400065
5	1	5	target	1	Left	Right	RightArrow	0	2.20228500000667	15	15.0166055000154	15.5031030999962	17.4972167999949
6	1	6	distractor	22	Right	Right	RightArrow	1	2.03848559991457	19	18.999847900006	19.5006529000821	21.4986962000839
7	1	7	distractor	24	Right	Left	LeftArrow	0	1.68983849999495	23	23.0059269000776	23.5022082000505	25.4934382999782
8	1	8	target	23	Left	Right	RightArrow	0	0.907667999970727	27	26.9997043000767	27.5018274000613	29.4934149000328
9	1	9	distractor	65	Right	Left	LeftArrow	0	1.28927599999588	31	30.9995817000745	31.5014446000569	33.4929023000877
10	1	10	distractor	66	Right	Right	RightArrow	1	2.50442090001889	35	34.9992891000584	35.4997314000502	37.4991774000227
11	1	11	distractor	44	Right	Right	RightArrow	1	1.15953589999117	39	39.0051542000147	39.501762000029	41.4929963999894
12	1	12	target	64	Left	Left	LeftArrow	1	2.66005589999259	43	43.0047771000536	43.5018567000516	45.4981752000749
