trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0675683999434114	0.521961700054817	2.49888830003329
2	1	2	filler	65	None			NaN	0	3.5	3.5036487999605	4.00656170002185	5.99652509996668
3	1	3	target	3	Left	Left	LeftArrow	1	1.27685699996073	7	7.01326230005361	7.50456030003261	9.49357289995532
4	1	4	target	66	Left	Right	RightArrow	0	1.85915480006952	11	11.0022482000059	11.500410299981	13.4933405000484
5	1	5	distractor	45	Right	Right	RightArrow	1	2.39257139991969	15	15.0090449999552	15.5036730000284	17.4949025999522
6	1	6	distractor	24	Right	Right	RightArrow	1	1.83874369994737	19	19.0070955000119	19.5033680000342	21.4934643999441
7	1	7	distractor	1	Right	Right	RightArrow	1	2.47771589993499	23	22.9993352999445	23.4991941000335	25.4958533999743
8	1	8	target	23	Left	Left	LeftArrow	1	2.42629539989866	27	27.0013930000132	27.5029573000502	29.4954221999506
9	1	9	distractor	43	Right	Right	RightArrow	1	1.09330499998759	31	31.005577199976	31.4991636000341	33.4934214999666
10	1	10	target	22	Left	Left	LeftArrow	1	2.27906229998916	35	34.9996070000343	35.5002004000125	37.4964138000505
11	1	11	target	44	Left	Right	RightArrow	0	1.2464133000467	39	39.0061320000095	39.5023821999785	41.4935593999689
12	1	12	distractor	64	Right	Left	LeftArrow	0	1.12956979998853	43	43.0002109999768	43.499369099969	45.4935083000455
