trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.048978700011503	0.503334900015034	2.49502680002479
2	1	2	filler	45	None			NaN	0	3.5	3.50765240000328	4.00546180002857	5.9948172000004
3	1	3	target	24	Left	Right	RightArrow	0	1.18180760001997	7	7.00849550002022	7.50247750000563	9.49303890002193
4	1	4	distractor	65	Right	Left	LeftArrow	0	1.7116591000231	11	11.0147487000213	11.5006791999913	13.4934431000147
5	1	5	target	23	Left	Left	LeftArrow	1	1.78910959995119	15	14.9981201000046	15.503863800026	17.4934332999983
6	1	6	distractor	1	Right	Right	RightArrow	1	1.64366599998903	19	18.9999977999832	19.5017251999816	21.493428900023
7	1	7	distractor	43	Right	Left	LeftArrow	0	1.48047950002365	23	23.0054684000206	23.5020326999947	25.4934451999725
8	1	8	target	2	Left	Right	RightArrow	0	1.14920799998799	27	27.0048270000261	27.502920400002	29.4934114000062
9	1	9	distractor	64	Right	Left	LeftArrow	0	1.10095920000458	31	30.9989101000247	31.5017401999794	33.493520500022
10	1	10	target	3	Left	Right	RightArrow	0	1.84909570001764	35	35.0000548000098	35.5026048999862	37.4934071999742
11	1	11	target	66	Left	Left	LeftArrow	1	1.58808419998968	39	39.0002765000099	39.5013159000082	41.4943399999756
12	1	12	distractor	44	Right	Right	RightArrow	1	1.68091450002976	43	42.9989116999786	43.5000752999913	45.4933519000188
