trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None	Left	LeftArrow	NaN	1.48442579997936	0	0.0986071000224911	0.521938899997622	2.49357549997512
2	1	2	filler	24	None			NaN	0	4	4.00073440000415	4.5006630999851	6.49670840002364
3	1	3	distractor	3	Right	Right	RightArrow	1	2.26542719994904	7.5	7.50736960000359	8.00283170002513	9.99695810000412
4	1	4	target	22	Left	Right	RightArrow	0	2.62321520003024	11.5	11.5058674999746	11.9990642999765	14.000058399979
5	1	5	target	2	Left	Right	RightArrow	0	2.15336160000879	15.5	15.5056819000165	16.0020876000053	17.9973494000151
6	1	6	distractor	45	Right	Right	RightArrow	1	1.58235029998468	19.5	19.5056892000139	20.0002009000164	21.9935377999791
7	1	7	distractor	64	Right	Right	RightArrow	1	1.44555010000477	23.5	23.5070305999834	23.9985673999763	25.9934096999932
8	1	8	target	43	Left	Right	RightArrow	0	1.2214065999724	27.5	27.5059130999725	28.0014833000023	29.9935519000283
9	1	9	target	66	Left	Left	LeftArrow	1	2.59030969999731	31.5	31.5063392000156	31.9970246999874	33.9983950000023
10	1	10	distractor	1	Right	Right	RightArrow	1	1.65543719998095	35.5	35.5073991999961	36.0002840000088	37.9938155999989
11	1	11	target	65	Left	Left	LeftArrow	1	1.71062630001688	39.5	39.5052760000108	40.0021793000051	41.993432999996
12	1	12	distractor	23	Right	Right	RightArrow	1	1.45641430001706	43.5	43.505950700026	43.998212800012	45.99336209998
