trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None	Left	LeftArrow	NaN	1.35636610002257	0	0.130609299987555	0.60397780011408	2.49341799993999
2	1	2	filler	1	None	Right	RightArrow	NaN	1.00778820016421	4	4.00239529996179	4.51343029993586	6.49341859994456
3	1	3	distractor	2	Right	Right	RightArrow	1	1.97609180002473	8	8.0134362000972	8.51300820009783	10.49307029997
4	1	4	target	3	Left	Right	RightArrow	0	1.04220969998278	12	12.0035232000519	12.5026056000497	14.4936188999563
5	1	5	distractor	43	Right	Left	LeftArrow	0	1.48188470001332	16	16.0032655000687	16.5349359000102	18.4934312000405
6	1	6	distractor	64	Right	Right	RightArrow	1	1.66645610006526	20	20.0276697000954	20.4973955000751	22.4934362999629
7	1	7	target	45	Left			-1	0	24	24.0051233000122	24.5007442999631	26.5004255999811
8	1	8	target	65	Left	Right	RightArrow	0	1.12202939996496	28	28.0571755999699	28.4982545000967	30.4935596999712
9	1	9	target	44	Left	Left	LeftArrow	1	1.04095290019177	32	32.0052311001346	32.5010486999527	34.4934261001181
10	1	10	distractor	23	Right	Right	RightArrow	1	1.0654816001188	36	36.0011066000443	36.4975966999773	38.4934322999325
11	1	11	distractor	22	Right	Right	RightArrow	1	0.975215699989349	40	40.0004741000012	40.500708800042	42.4934036000632
12	1	12	target	24	Left	Right	RightArrow	0	0.946081400150433	44	44.0050159001257	44.5009848999325	46.4934583001304
