trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0831307000480592	0.503239399986342	2.4975324999541
2	1	2	filler	3	None			NaN	0	3.5	3.50897520012222	4.00345419999212	5.99755099997856
3	1	3	target	2	Left	Left	LeftArrow	1	1.15046489983797	7	7.00799509999342	7.50030770013109	9.49335250002332
4	1	4	distractor	64	Right	Right	RightArrow	1	0.99216639995575	11	11.0044003000949	11.5020355000161	13.4934978999663
5	1	5	distractor	43	Right	Right	RightArrow	1	1.35950220003724	15	15.0006490000524	15.4995695999824	17.4934243001044
6	1	6	distractor	23	Right	Right	RightArrow	1	1.43845960008912	19	19.0044301000889	19.5013375000563	21.4934193999507
7	1	7	target	45	Left	Left	LeftArrow	1	0.891617399873212	23	23.0049197999761	23.5028530000709	25.4933514001314
8	1	8	target	24	Left	Left	LeftArrow	1	0.736065099947155	27	27.0002475001384	27.4997872000095	29.4934787000529
9	1	9	target	44	Left	Left	LeftArrow	1	0.688479699892923	31	30.998789699981	31.5011333001312	33.4932443001308
10	1	10	distractor	66	Right	Right	RightArrow	1	0.946000800002366	35	35.0046032001264	35.5002071999479	37.493063100148
11	1	11	distractor	22	Right	Left	LeftArrow	0	1.42887009982951	39	38.9998091000598	39.5016811001115	41.4935064001475
12	1	12	target	65	Left	Left	LeftArrow	1	1.97531549981795	43	43.0053209001198	43.5014580001589	45.4933768000919
