trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0862357999430969	0.541993199964054	2.495959199965
2	1	2	filler	45	None			NaN	0	3.5	3.52123579999898	4.04332509997766	5.99901529995259
3	1	3	distractor	64	Right	Right	RightArrow	1	1.79211889998987	7	7.0126992999576	7.54151609994005	9.49346229992807
4	1	4	target	43	Left			-1	0	11	11.0176566999871	11.5375139999669	13.5004921999061
5	1	5	target	66	Left	Right	RightArrow	0	1.32172949996311	15	15.0224341999274	15.5413539999863	17.4934708999936
6	1	6	target	44	Left	Right	RightArrow	0	1.27622060000431	19	19.0058726998977	19.5392003998859	21.4938017999521
7	1	7	distractor	3	Right	Left	LeftArrow	0	0.752909399918281	23	22.9999836999923	23.5369338999735	25.4933297999669
8	1	8	distractor	65	Right	Left	LeftArrow	0	1.06030419992749	27	27.0078596998937	27.5340576999588	29.4934640999418
9	1	9	target	2	Left	Left	LeftArrow	1	0.848904800019227	31	31.0064973999979	31.5419373998884	33.4934516999638
10	1	10	distractor	24	Right	Right	RightArrow	1	0.819994900026359	35	35.0078222999582	35.5390845999354	37.4934319999302
11	1	11	distractor	23	Right	Left	LeftArrow	0	0.389657199964859	39	39.0070326999994	39.5404014999513	41.4936386999907
12	1	12	target	22	Left	Right	RightArrow	0	0.908256300026551	43	43.0068316999823	43.5412545999279	45.4937561999541
