trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	43	None			NaN	0	0	0.0409480999805965	0.50383289999445	2.4965635999979
2	1	2	filler	3	None			NaN	0	3.5	3.51035169998067	4.00187169999117	5.99921539999195
3	1	3	target	44	Left	Left	LeftArrow	1	1.03831469998113	7	7.00959079997847	7.50188060000073	9.49341959998128
4	1	4	target	1	Left			-1	0	11	10.9992577999947	11.4994468999794	13.4960682999808
5	1	5	distractor	23	Right			-1	0	15	15.0118152999785	15.5040089999966	17.4990660999902
6	1	6	target	2	Left			-1	0	19	19.0081317999866	19.4982971999852	21.4967260999838
7	1	7	target	22	Left	Right	RightArrow	0	1.34453750000102	23	23.0134716999892	23.503996399988	25.4934548999881
8	1	8	distractor	24	Right	Right	RightArrow	1	2.23348719999194	27	27.0000933999836	27.4991544999939	29.4947410999739
9	1	9	distractor	45	Right	Right	RightArrow	1	2.2358675999858	31	30.9990650999825	31.500332399999	33.4982884999772
10	1	10	distractor	66	Right	Left	LeftArrow	0	1.22221499998705	35	35.0051716000016	35.5017657999997	37.493432999996
11	1	11	distractor	64	Right	Left	LeftArrow	0	2.24884899999597	39	39.0047837999882	39.498369399982	41.4945257999934
12	1	12	target	65	Left	Left	LeftArrow	1	1.55229570000665	43	43.0058240999933	43.5013611999748	45.493401499989
