trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.377549199969508	0.556686099967919	2.49960540002212
2	1	2	filler	23	None			NaN	0	3.5	3.51657570002135	4.04662819998339	5.99741549999453
3	1	3	distractor	45	Right	Right	RightArrow	1	2.06605729996227	7	7.05434130004141	7.55413810000755	9.4972376000369
4	1	4	distractor	44	Right			-1	0	11	11.0024700999493	11.5380886000348	13.4987797000213
5	1	5	distractor	22	Right			-1	0	15	15.0564906999934	15.5432785999728	17.4992108000442
6	1	6	target	43	Left	Left	LeftArrow	1	2.22232319996692	19	19.0324594000122	19.538727200008	21.4957863000454
7	1	7	target	24	Left			-1	0	23	22.9995007000398	23.5397773999721	25.4990949999774
8	1	8	distractor	64	Right			-1	0	27	27.0255021000048	27.5376225999789	29.4991907000076
9	1	9	distractor	2	Right	Right	RightArrow	1	2.41864449996501	31	31.013413000037	31.5397233000258	33.4938901000423
10	1	10	target	65	Left			-1	0	35	35.0052429999923	35.5354219999863	37.4961494000163
11	1	11	target	3	Left			-1	0	39	39.0158342999639	39.5368189000292	41.4947812999599
12	1	12	target	66	Left	Left	LeftArrow	1	2.77175259997603	43	43.0079814000055	43.5369432000443	45.4967512000585
