trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	78	None			NaN	0	0	0.0541848000138998	0.500190099934116	2.49898969987407
2	1	2	filler	84	None			NaN	0	3.5	3.50623589986935	4.00250479998067	5.99540889984928
3	1	3	target	77	Left	Right	RightArrow	0	1.0388960998971	7	7.01135429996066	7.50009389990009	9.49363829987124
4	1	4	target	83	Left			-1	0	11	11.0000263999682	11.5016413999256	13.4944169998635
5	1	5	distractor	4	Right	Right	RightArrow	1	1.75515830004588	15	15.0097504998557	15.5023209999781	17.4934705998749
6	1	6	target	79	Left	Left	LeftArrow	1	1.13206929992884	19	19.0000993998256	19.5009445999749	21.4934214998502
7	1	7	distractor	82	Right	Right	RightArrow	1	1.16736770002171	23	22.9997858998831	23.5036630998366	25.4934760998003
8	1	8	target	80	Left	Left	LeftArrow	1	0.963961400091648	27	27.0001152998302	27.5027571998071	29.493400799809
9	1	9	distractor	3	Right	Right	RightArrow	1	1.10890419990756	31	31.0000183000229	31.5018197000027	33.4930920000188
10	1	10	distractor	2	Right	Left	LeftArrow	0	0.111725999973714	35	34.9998746998608	35.4966523998883	37.4933962000068
11	1	11	distractor	81	Right			-1	0	39	39.0044411998242	39.5007786999922	41.4982119998895
12	1	12	target	1	Left	Right	RightArrow	0	0.823744999943301	43	43.0150952998083	43.5018307999708	45.4934384999797
