trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.512997900004848	0.540229799997178	2.49952160000976
2	1	2	filler	82	None			NaN	0	3.5	3.54365410000901	4.01283870000043	5.9985497000016
3	1	3	target	4	Left	Left	LeftArrow	1	2.05069269999512	7	7.05345190000662	7.52282900000864	9.50033160000748
4	1	4	distractor	1	Right			-1	0	11	11.0143548000051	11.5029491000023	13.4983990000037
5	1	5	distractor	77	Right			-1	0	15	15.0673603000032	15.5074667000008	17.498307700007
6	1	6	distractor	84	Right	Right	RightArrow	1	2.78174710000167	19	19.043671899999	19.5041982999974	21.4972069000069
7	1	7	distractor	3	Right			-1	0	23	23.0071178000071	23.5003135000006	25.4962190000078
8	1	8	target	78	Left			-1	0	27	27.024554100004	27.4975416000088	29.4960591999989
9	1	9	distractor	79	Right	Right	RightArrow	1	1.35731809999561	31	31.0206496000028	31.497329100006	33.493770800007
10	1	10	target	83	Left			-1	0	35	35.0056899000047	35.5021597000014	37.4951253000036
11	1	11	target	80	Left			-1	0	39	39.0211408000032	39.502175200003	41.4946547
12	1	12	target	81	Left	Left	LeftArrow	1	1.47019320000254	43	43.0168058999989	43.4990035000083	45.4934980000107
