trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	80	None			NaN	0	0	0.0566136999987066	0.502230699872598	2.49939619982615
2	1	2	filler	83	None			NaN	0	3.5	3.50529929995537	4.00588099984452	5.99930989998393
3	1	3	target	78	Left	Left	LeftArrow	1	0.839781700167805	7	7.00638749985956	7.50037139980122	9.49348419997841
4	1	4	target	82	Left	Left	LeftArrow	1	0.760053399950266	11	11.0027977998834	11.5029601999559	13.4933758999687
5	1	5	target	84	Left	Left	LeftArrow	1	0.712826799834147	15	14.9990885998122	15.5030863999855	17.4934893997852
6	1	6	target	81	Left	Left	LeftArrow	1	0.585957900155336	19	18.9988948998507	19.4989009997807	21.4935267998371
7	1	7	distractor	3	Right	Right	RightArrow	1	1.34288619994186	23	23.0045107998885	23.4966340998653	25.4934921998065
8	1	8	distractor	4	Right	Right	RightArrow	1	0.801231400109828	27	26.9998843998183	27.4984129997902	29.4933453998528
9	1	9	distractor	77	Right	Right	RightArrow	1	0.533293899847195	31	30.9993890000042	31.5013723999728	33.4934667998459
10	1	10	target	2	Left	Left	LeftArrow	1	0.645711499964818	35	34.9987219998147	35.5007891999558	37.4934802998323
11	1	11	distractor	1	Right	Right	RightArrow	1	0.784100299933925	39	39.0048290998675	39.4981543999165	41.4930536998436
12	1	12	distractor	79	Right	Right	RightArrow	1	0.458389600040391	43	42.9998247998301	43.5018103998154	45.4935034997761
