trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0545257999910973	0.542935099991155	2.49642329999187
2	1	2	filler	66	None			NaN	0	3.5	3.50889219999954	4.03948709998804	5.99909969999862
3	1	3	distractor	65	Right	Right	RightArrow	1	2.22132019999844	7	7.00685089999752	7.53399039999931	9.49924929998815
4	1	4	distractor	45	Right			-1	0	11	10.9988834999967	11.5369260999869	13.4990590999951
5	1	5	target	64	Left	Right	RightArrow	0	1.79163710000284	15	15.0131545999902	15.5425448999886	17.4934285999916
6	1	6	target	44	Left	Right	RightArrow	0	2.14241299999412	19	19.0048488999892	19.5363538999954	21.4993423999986
7	1	7	distractor	43	Right	Left	LeftArrow	0	1.54479400000127	23	23.0007515999896	23.544404699991	25.4934622000001
8	1	8	distractor	1	Right	Right	RightArrow	1	2.41686159999517	27	27.0051515999949	27.5402680999978	29.495995499994
9	1	9	distractor	24	Right	Right	RightArrow	1	2.28107490000548	31	31.00012099999	31.5381223999866	33.4958305999899
10	1	10	target	2	Left	Left	LeftArrow	1	2.53963149999618	35	35.0000150999986	35.535699	37.496193199986
11	1	11	target	23	Left	Right	RightArrow	0	2.34114619999309	39	39.0000323999993	39.536300599997	41.4979743999866
12	1	12	target	3	Left	Left	LeftArrow	1	2.06079380000301	43	42.9999111999932	43.5008268999954	45.4953210999956
