trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0828479998745024	0.513672000030056	2.78244349989109
2	1	2	filler	44	None			NaN	0	3.5	3.50902749993838	4.00327669992112	6.00038839993067
3	1	3	target	3	Left	Right	RightArrow	0	1.38600090006366	7	7.00599039997905	7.50097149983048	9.49465300003067
4	1	4	target	43	Left	Left	LeftArrow	1	0.964173699961975	11	11.0076672998257	11.5034568998963	13.4945159000345
5	1	5	target	2	Left	Right	RightArrow	0	1.08970140013844	15	15.0024005998857	15.5019085998647	17.4947174999397
6	1	6	distractor	64	Right			-1	0	19	19.0021496999543	19.5025062998757	21.4999349999707
7	1	7	distractor	65	Right	Right	RightArrow	1	1.29070380004123	23	23.0228138000239	23.5021177998278	25.4945880998857
8	1	8	distractor	45	Right	Left	LeftArrow	0	1.2724387999624	27	27.0064991000108	27.500728999963	29.4946131999604
9	1	9	target	66	Left	Right	RightArrow	0	2.05198420002125	31	31.0064192998689	31.4984096998814	33.4961703999434
10	1	10	distractor	22	Right			-1	0	35	35.008041099878	35.499245399842	37.5005856999196
11	1	11	distractor	24	Right	Right	RightArrow	1	0.84714509989135	39	39.0220055000391	39.5017466000281	41.4946601998527
12	1	12	target	23	Left	Right	RightArrow	0	2.35841780016199	43	43.0013669999316	43.4994003998581	45.4997512998525
