trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0475247998256236	0.506896399892867	2.49454459990375
2	1	2	filler	43	None			NaN	0	3.5	3.51005789986812	3.9990925998427	5.99515430000611
3	1	3	target	3	Left	Left	LeftArrow	1	1.20717119984329	7	7.00977050000802	7.50186600000598	9.49348589987494
4	1	4	distractor	65	Right	Right	RightArrow	1	1.36566350003704	11	10.9997282999102	11.5014645999763	13.4935071000364
5	1	5	distractor	23	Right	Left	LeftArrow	0	2.13408369990066	15	15.0042411000468	15.5016387000214	17.4970235999208
6	1	6	target	66	Left	Right	RightArrow	0	0.947228000033647	19	19.0012210998684	19.4965598999988	21.4934775999282
7	1	7	target	22	Left	Left	LeftArrow	1	1.31248579989187	23	22.9997161000501	23.5011597999837	25.4933764999732
8	1	8	target	64	Left	Left	LeftArrow	1	1.69585249992087	27	27.0002130998764	27.4983721999452	29.4935021998826
9	1	9	distractor	44	Right	Left	LeftArrow	0	1.90177209977992	31	31.0005063000135	31.5035842000507	33.4935456998646
10	1	10	distractor	24	Right	Right	RightArrow	1	1.87915339996107	35	34.9996314998716	35.5012204998638	37.4934233999811
11	1	11	target	45	Left			-1	0	39	38.9986965998542	39.5002534999512	41.4948342000134
12	1	12	distractor	2	Right			-1	0	43	43.0079659998883	43.4994921998587	45.4942016999703
