trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	44	None			NaN	0	0	0.0860849999589846	0.506477799965069	2.49974469997687
2	1	2	filler	23	None			NaN	0	3.5	3.51196229999186	4.00627789995633	5.99432960001286
3	1	3	distractor	1	Right	Right	RightArrow	1	1.31653110001935	7	7.0055577000021	7.4996312999865	9.49345159996301
4	1	4	target	24	Left			-1	0	11	11.0139241999714	11.5038648999762	13.4977895999909
5	1	5	distractor	66	Right	Right	RightArrow	1	1.93105369998375	15	15.0043045000057	15.5039654999855	17.4933043000055
6	1	6	target	22	Left	Right	RightArrow	0	2.24415469996165	19	18.9992341999896	19.5014591999934	21.4968441000092
7	1	7	target	64	Left	Left	LeftArrow	1	1.64726509997854	23	22.9987293999875	23.5015336999786	25.4934070999734
8	1	8	distractor	43	Right	Right	RightArrow	1	1.84376880002674	27	26.9989026999683	27.4990555999684	29.4933904999634
9	1	9	target	65	Left	Left	LeftArrow	1	1.80243330000667	31	31.0048564999597	31.4981856999802	33.4930657999939
10	1	10	target	45	Left	Right	RightArrow	0	1.29139660001965	35	34.999358800007	35.4999600999872	37.4934766999795
11	1	11	distractor	2	Right	Left	LeftArrow	0	2.23512669996126	39	39.0005251999828	39.5021105000051	41.4955915999599
12	1	12	distractor	3	Right	Right	RightArrow	1	1.39734219998354	43	42.9992781999754	43.5000753999921	45.4934798000031
