trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	80	None			NaN	0	0	0.0889438000740483	0.527228499995545	2.49620829999913
2	1	2	filler	2	None			NaN	0	3.5	3.5157078000484	4.00425980007276	5.99640250008088
3	1	3	target	79	Left	Left	LeftArrow	1	2.33053540007677	7	7.00972620001994	7.50068629998714	9.49724749999586
4	1	4	distractor	78	Right			-1	0	11	11.0013215000508	11.5025898000458	13.496059600031
5	1	5	target	84	Left	Left	LeftArrow	1	0.400625000009313	15	15.0124583999859	15.5053230000194	17.493472800008
6	1	6	distractor	4	Right			-1	0	19	19.0053354999982	19.499937799992	21.4978704000823
7	1	7	distractor	3	Right	Right	RightArrow	1	2.69455489993561	23	23.0121097000083	23.4933561000507	25.4988963999785
8	1	8	distractor	82	Right	Left	LeftArrow	0	1.48820909997448	27	26.9987120999722	27.4968602000736	29.4933237000369
9	1	9	target	1	Left	Left	LeftArrow	1	2.2180891999742	31	31.0002951000351	31.5000192000298	33.4989988000598
10	1	10	target	83	Left	Right	RightArrow	0	1.51891220000107	35	34.9999845999992	35.4976668000454	37.493422599975
11	1	11	distractor	81	Right	Left	LeftArrow	0	1.27362270001322	39	38.9991587999975	39.4980110999895	41.4933489999967
12	1	12	target	77	Left	Right	RightArrow	0	1.30634499993175	43	43.0046390000498	43.5019634000491	45.493283100077
