trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0458166000898927	0.523797400062904	2.49557869997807
2	1	2	filler	65	None			NaN	0	3.5	3.5078451000154	4.00836220011115	5.99967829999514
3	1	3	distractor	44	Right	Right	RightArrow	1	1.36401470005512	7	7.00873350002803	7.49811120005324	9.49353720014915
4	1	4	target	64	Left	Right	RightArrow	0	1.24329550005496	11	11.005603000056	11.4962957999669	13.4933583000675
5	1	5	target	43	Left			-1	0	15	15.0055840001442	15.4986656000838	17.4961990001611
6	1	6	distractor	22	Right	Right	RightArrow	1	1.63536709989421	19	19.0146155999973	19.5029502001125	21.4934358000755
7	1	7	target	45	Left			-1	0	23	22.9993422999978	23.4960803999566	25.4941302000079
8	1	8	distractor	66	Right	Right	RightArrow	1	1.46172220003791	27	27.0099917999469	27.4964517999906	29.4934670999646
9	1	9	distractor	23	Right	Right	RightArrow	1	1.43538559996523	31	30.9994398001581	31.496078300057	33.4934239999857
10	1	10	distractor	3	Right	Right	RightArrow	1	0.913722999859601	35	35.0043489001691	35.4959148000926	37.4934666999616
11	1	11	target	24	Left	Right	RightArrow	0	1.12868730002083	39	38.9997784001753	39.4973490999546	41.4934821999632
12	1	12	target	1	Left	Left	LeftArrow	1	1.91198500012979	43	43.0047355000861	43.4990646999795	45.4934974000789
