trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None	Left	LeftArrow	NaN	1.4905833999801	0	0.0442042000067886	0.503162200009683	2.49336709998897
2	1	2	filler	23	None	Left	LeftArrow	NaN	0.646423900005175	4	4.00015939999139	4.49934099998791	6.49345559999347
3	1	3	target	24	Left	Left	LeftArrow	1	1.9418064999918	8	8.00465990000521	8.50183829999878	10.4929971999954
4	1	4	distractor	65	Right	Left	LeftArrow	0	2.05413709999993	12	11.9998048999987	12.5039919000119	14.4991029000084
5	1	5	distractor	3	Right			-1	0	16	15.9996836000064	16.5012907999917	18.4944257999887
6	1	6	target	64	Left	Left	LeftArrow	1	1.01462420000462	20	20.0098180999921	20.4993916999956	22.4934461000084
7	1	7	target	2	Left	Left	LeftArrow	1	1.03250060000573	24	24.0001220999984	24.500862099987	26.4933731000056
8	1	8	distractor	45	Right	Right	RightArrow	1	1.02603000000818	28	28.0002878000087	28.5037831999944	30.4934357999882
9	1	9	target	1	Left	Left	LeftArrow	1	0.104464499978349	32	32.0050234000082	32.4996654000133	34.493023499992
10	1	10	target	43	Left	Right	RightArrow	0	1.36254810000537	36	36.0046157999896	36.4998646999884	38.4934397999896
11	1	11	distractor	44	Right	Left	LeftArrow	0	1.20520159997977	40	40.0048902000126	40.4986403000075	42.4934433999879
12	1	12	distractor	66	Right	Left	LeftArrow	0	0.471247500012396	44	44.000758899987	44.5027395999932	46.4933955000015
