trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	80	None			NaN	0	0	0.047720999980811	0.507661299954634	2.4946171999909
2	1	2	filler	83	None			NaN	0	3.5	3.50660909997532	3.99971069995081	5.99441809998825
3	1	3	distractor	3	Right	Left	LeftArrow	0	1.88771310000448	7	7.00922079995507	7.49963979999302	9.49346639995929
4	1	4	distractor	1	Right			-1	0	11	11.0146242000046	11.5005230999668	13.4948082999908
5	1	5	distractor	79	Right	Right	RightArrow	1	1.2837863000459	15	15.0126942999777	15.5021574999555	17.4934494000045
6	1	6	target	2	Left	Right	RightArrow	0	1.67840090004029	19	19.0051681000041	19.5004833999556	21.4934974999633
7	1	7	target	84	Left	Left	LeftArrow	1	2.07110509998165	23	22.9999933999497	23.5020694999839	25.4998695999966
8	1	8	distractor	81	Right	Left	LeftArrow	0	1.297772800026	27	27.0055120000034	27.4986962999683	29.4934462999809
9	1	9	target	78	Left	Left	LeftArrow	1	2.05974799999967	31	31.0046199999633	31.5000006000046	33.4959148999769
10	1	10	target	82	Left	Right	RightArrow	0	2.36439579998842	35	34.998902399966	35.4984912999789	37.4953855999629
11	1	11	distractor	4	Right			-1	0	39	39.0044616999803	39.4992240999709	41.497994299978
12	1	12	target	77	Left	Right	RightArrow	0	2.36995730001945	43	43.015512599959	43.4997536999872	45.4990641999757
