trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	64	None			NaN	0	0	0.0879966000211425	0.583801200031303	2.49832690000767
2	1	2	filler	43	None			NaN	0	3.5	3.50966770004015	4.0136825000518	5.99697500001639
3	1	3	target	66	Left	Left	LeftArrow	1	1.7458358000149	7	7.01003050000872	7.51442920003319	9.49344190000556
4	1	4	target	44	Left	Left	LeftArrow	1	1.95526730001438	11	10.9996831000317	11.5042353000026	13.4933830000227
5	1	5	distractor	22	Right	Right	RightArrow	1	1.31115889997454	15	14.9989271000377	15.5265457000351	17.4934461000375
6	1	6	distractor	65	Right	Left	LeftArrow	0	1.60689880000427	19	18.9997329000034	19.5051537000109	21.4933701000409
7	1	7	distractor	45	Right	Right	RightArrow	1	1.45853689999785	23	23.0047978000366	23.4958274000091	25.4934982000268
8	1	8	distractor	3	Right	Right	RightArrow	1	1.81174789997749	27	26.9997832000372	27.4970370000228	29.4933878000011
9	1	9	distractor	23	Right	Right	RightArrow	1	2.01227109995671	31	30.9987735000323	31.4961311000516	33.4951668000431
10	1	10	target	2	Left	Right	RightArrow	0	1.32075239997357	35	34.9992411000421	35.4996902000275	37.4934751000255
11	1	11	target	24	Left	Left	LeftArrow	1	1.3022128000157	39	38.9986058000359	39.4982051000115	41.4933454000275
12	1	12	target	1	Left	Right	RightArrow	0	1.41809839999769	43	42.9998977000359	43.4961982000386	45.493050100049
