trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	80	None			NaN	0	0	0.18232940020971	0.521547400159761	2.50115460017696
2	1	2	filler	81	None			NaN	0	3.5	3.53343210020103	4.00951280002482	5.99991180002689
3	1	3	distractor	2	Right	Right	RightArrow	1	1.02577059995383	7	7.05540640000254	7.5220138002187	9.49349740007892
4	1	4	target	82	Left	Left	LeftArrow	1	1.63043199991807	11	11.0133824001532	11.5050289002247	13.4934627001639
5	1	5	distractor	84	Right	Right	RightArrow	1	1.55648320005275	15	15.010481600184	15.5081305000931	17.4933476001024
6	1	6	target	79	Left	Left	LeftArrow	1	1.5787448999472	19	19.0082035001833	19.5023231001105	21.493488300126
7	1	7	target	78	Left	Right	RightArrow	0	2.36639319988899	23	23.0003049001098	23.5014735001605	25.495968000032
8	1	8	target	77	Left	Left	LeftArrow	1	1.20957880001515	27	27.0013002001215	27.5026554001961	29.4940967001021
9	1	9	distractor	4	Right	Right	RightArrow	1	1.75299960002303	31	31.0004831000697	31.5030255001038	33.4934239001013
10	1	10	distractor	1	Right	Right	RightArrow	1	1.82769990013912	35	34.9994271001779	35.4997016000561	37.4934648000635
11	1	11	distractor	83	Right	Right	RightArrow	1	1.42505540000275	39	38.9991445001215	39.5014715001453	41.4935073000379
12	1	12	target	3	Left	Left	LeftArrow	1	1.56348230014555	43	43.0054105001036	43.4979966999963	45.4934990000911
