trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	2	None			NaN	0	0	0.0519604999863077	0.507369200000539	2.49597610000637
2	1	2	filler	83	None			NaN	0	3.5	3.51717859998462	4.00254039998981	5.99523619998945
3	1	3	distractor	84	Right	Right	RightArrow	1	0.82170380000025	7	7.01027989998693	7.50094649998937	9.49341389999609
4	1	4	target	81	Left	Left	LeftArrow	1	1.45246420000331	11	10.9996217000007	11.50179509999	13.4933705999865
5	1	5	target	82	Left	Right	RightArrow	0	1.29358009999851	15	14.9995583999844	15.5055400999845	17.4936581999937
6	1	6	target	80	Left	Right	RightArrow	0	1.55950899998425	19	18.9991725999862	19.5027569000085	21.4933927999809
7	1	7	distractor	3	Right	Left	LeftArrow	0	1.65623590000905	23	23.0044529000006	23.4967612999899	25.4934114000062
8	1	8	distractor	1	Right	Left	LeftArrow	0	1.50347270001657	27	26.9986319000018	27.500942099985	29.4934386999812
9	1	9	distractor	77	Right	Right	RightArrow	1	1.25819449999835	31	31.0040964999935	31.5037991999998	33.4933673999913
10	1	10	target	4	Left	Left	LeftArrow	1	1.23871010000585	35	35.005150299985	35.4979871999822	37.4935203999921
11	1	11	target	78	Left	Left	LeftArrow	1	1.32399289999739	39	39.0055659000063	39.5024199000036	41.4934385999804
12	1	12	distractor	79	Right	Right	RightArrow	1	1.41945650000707	43	43.0050633999927	43.5005639999872	45.4935264999804
