trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0847589999902993	0.508109399816021	2.50075979996473
2	1	2	filler	66	None			NaN	0	3.5	3.51111799990758	4.00550269987434	5.99424359994009
3	1	3	distractor	3	Right	Right	RightArrow	1	1.19096959987655	7	7.00692439987324	7.50022669997998	9.49347049999051
4	1	4	target	65	Left	Left	LeftArrow	1	1.57664320012555	11	10.9993947998155	11.4992938998621	13.493311899947
5	1	5	distractor	23	Right			-1	0	15	15.0068037000019	15.5005926999729	17.4992696999107
6	1	6	target	64	Left	Left	LeftArrow	1	1.73811699985527	19	19.0193488998339	19.4985936000012	21.4934925998095
7	1	7	distractor	2	Right	Right	RightArrow	1	1.71808699984103	23	23.0007974999025	23.4989479000214	25.4934743999038
8	1	8	distractor	45	Right	Right	RightArrow	1	1.0074506001547	27	27.0006321999244	27.5048590998631	29.4934202998411
9	1	9	target	1	Left	Right	RightArrow	0	1.50371740013361	31	30.9992865999229	31.5002072998323	33.4937334998976
10	1	10	target	43	Left	Left	LeftArrow	1	1.90805529989302	35	35.0005954999942	35.4988557000179	37.4934429998975
11	1	11	distractor	24	Right	Right	RightArrow	1	1.49280579993501	39	39.0005128998309	39.5046230999287	41.4934155999217
12	1	12	target	44	Left	Left	LeftArrow	1	2.17485970002599	43	42.9997817999683	43.4986948999576	45.4965445999987
