trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	1	None			NaN	0	0	0.0786084998399019	0.503458099905401	2.49719249992631
2	1	2	filler	78	None			NaN	0	3.5	3.5061594999861	3.99854689999484	5.99523029988632
3	1	3	target	3	Left	Left	LeftArrow	1	2.12322089984082	7	7.00507169985212	7.50224249996245	9.49800729984418
4	1	4	distractor	2	Right	Left	LeftArrow	0	2.58143160003237	11	11.0051034998614	11.497518699849	13.4942109999247
5	1	5	distractor	77	Right	Right	RightArrow	1	2.7182851000689	15	15.0002283998765	15.5013497998007	17.494357699994
6	1	6	distractor	79	Right	Left	LeftArrow	0	1.71098829992115	19	18.9995508999564	19.5028671999462	21.4934305998031
7	1	7	distractor	4	Right			-1	0	23	23.0045680999756	23.5014770999551	25.4967975998297
8	1	8	target	84	Left	Left	LeftArrow	1	1.52856629993767	27	27.0110477998387	27.5005816000048	29.493477899814
9	1	9	distractor	80	Right	Right	RightArrow	1	1.78872280009091	31	31.0045737000182	31.5022433998529	33.4934415000025
10	1	10	target	81	Left	Left	LeftArrow	1	2.52239090017974	35	35.000285099959	35.5003878998104	37.4953385998961
11	1	11	target	83	Left			-1	0	39	39.0051673999988	39.4967237999663	41.4940216999967
12	1	12	target	82	Left			-1	0	43	43.0114265999291	43.5052344999276	45.4978622000199
