trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	22	None			NaN	0	0	0.0474181999452412	0.514756300020963	2.49619690002874
2	1	2	filler	1	None			NaN	0	3.5	3.50937380013056	4.00225970009342	5.99565479997545
3	1	3	target	24	Left	Left	LeftArrow	1	1.43931849999353	7	7.00721110007726	7.49955990002491	9.4934553001076
4	1	4	target	3	Left	Right	RightArrow	0	1.83628399996087	11	11.0049302999396	11.4995198999532	13.4934495000634
5	1	5	distractor	66	Right	Right	RightArrow	1	1.9316189000383	15	15.004611399956	15.5006111999974	17.4933885000646
6	1	6	target	2	Left	Left	LeftArrow	1	1.32812789990567	19	18.9999861000106	19.497780200094	21.493389399955
7	1	7	distractor	43	Right	Right	RightArrow	1	1.16099649993703	23	23.0047413001303	23.4979648001026	25.4932715999894
8	1	8	distractor	64	Right	Right	RightArrow	1	1.65647120005451	27	27.0045938999392	27.5004831000697	29.4933746000752
9	1	9	target	44	Left	Left	LeftArrow	1	1.11277549993247	31	31.0043872001115	31.4981158999726	33.4934384000953
10	1	10	target	65	Left	Right	RightArrow	0	1.37950180005282	35	35.0000390000641	35.4985996000469	37.4934628999326
11	1	11	distractor	23	Right	Right	RightArrow	1	1.27760630007833	39	39.00495829992	39.4994208000135	41.4930465999059
12	1	12	distractor	45	Right	Left	LeftArrow	0	2.02803140017204	43	43.0002184000332	43.4986632999498	45.4951116000302
