trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	79	None			NaN	0	0	0.094349000020884	0.505781000014395	2.49478750000708
2	1	2	filler	1	None			NaN	0	3.5	3.50861690001329	4.00252860004548	5.99657489999663
3	1	3	distractor	3	Right	Right	RightArrow	1	1.01757829997223	7	7.00929830002133	7.49885880004149	9.4931127000018
4	1	4	distractor	81	Right	Right	RightArrow	1	1.32182690000627	11	11.0049352000351	11.4988838999998	13.4931079000235
5	1	5	target	2	Left	Left	LeftArrow	1	1.29189619998215	15	14.9993259000476	15.5037271000328	17.4934753000271
6	1	6	distractor	4	Right	Right	RightArrow	1	1.06588269997155	19	19.0000615000026	19.5025672000484	21.4934686000342
7	1	7	distractor	82	Right	Right	RightArrow	1	2.28376269998262	23	23.0000772000058	23.4978316000197	25.4947348000132
8	1	8	distractor	78	Right	Left	LeftArrow	0	1.74061070004245	27	26.9989453000017	27.4982954000006	29.4935123000178
9	1	9	target	83	Left	Left	LeftArrow	1	1.22162969998317	31	31.0048093000078	31.5019764000317	33.4934905000264
10	1	10	target	84	Left	Left	LeftArrow	1	2.04140099999495	35	35.0058990000398	35.5002045000438	37.4954232000164
11	1	11	target	80	Left	Left	LeftArrow	1	1.47065710002789	39	39.0002473000204	39.5028460000176	41.4934205000172
12	1	12	target	77	Left	Left	LeftArrow	1	0.847970200004056	43	43.0057884000125	43.4982669000165	45.4934350000112
