trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	65	None			NaN	0	0	0.292278100001568	0.587288700000499	2.49777780000295
2	1	2	filler	66	None			NaN	0	3.5	3.51310480000393	4.01239019999775	5.99981610000395
3	1	3	distractor	22	Right	Right	RightArrow	1	1.3629105	7	7.03186090000236	7.50682970000344	9.49338739999803
4	1	4	distractor	3	Right	Right	RightArrow	1	1.45832439999504	11	11.0476079	11.5144156000024	13.4933779999992
5	1	5	target	24	Left	Left	LeftArrow	1	1.44323900000018	15	15.0044963000037	15.5049961000041	17.493373199999
6	1	6	target	2	Left	Left	LeftArrow	1	2.9156124000001	19	19.0087591999982	19.499078300003	21.4980572999993
7	1	7	target	23	Left	Right	RightArrow	0	2.03406590000668	23	22.9999363000024	23.4988501999978	25.4943811999983
8	1	8	target	1	Left	Right	RightArrow	0	1.95494840000174	27	27.0016393000042	27.4995611999984	29.4934154000002
9	1	9	distractor	64	Right	Left	LeftArrow	0	2.44850600000063	31	30.9999562000012	31.5002859000015	33.4945903999978
10	1	10	distractor	44	Right	Right	RightArrow	1	1.52609739999752	35	35.0046188999986	35.5000577000028	37.4934503999975
11	1	11	distractor	43	Right			-1	0	39	38.9994702999975	39.4962833000027	41.4944166999994
12	1	12	target	45	Left	Right	RightArrow	0	1.43165489999956	43	43.0499232000002	43.4997514999995	45.4933975000022
