trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	82	None			NaN	0	0	0.0444288998842239	0.502905099885538	2.49799249996431
2	1	2	filler	1	None			NaN	0	3.5	3.50398019980639	3.999515599804	5.99522129981779
3	1	3	target	83	Left	Left	LeftArrow	1	0.606031800154597	7	7.00837509986013	7.49938389984891	9.49308079993352
4	1	4	distractor	80	Right			-1	0	11	11.0044136999641	11.498581700027	13.497445399873
5	1	5	target	78	Left	Left	LeftArrow	1	1.36536299996078	15	15.013957799878	15.5001997000072	17.4930573999882
6	1	6	distractor	2	Right	Right	RightArrow	1	1.2472200000193	19	19.0046969999094	19.498377099866	21.4934783999342
7	1	7	target	77	Left	Left	LeftArrow	1	1.79521680017933	23	23.0054233998526	23.4993504998274	25.4933501998894
8	1	8	distractor	84	Right	Right	RightArrow	1	1.61983670014888	27	27.0045411998872	27.4997192998417	29.4934443999082
9	1	9	target	79	Left	Left	LeftArrow	1	1.56444359989837	31	31.0027866999153	31.4972898999695	33.4934457999188
10	1	10	target	81	Left	Left	LeftArrow	1	1.53434670018032	35	35.0047706998885	35.5007250998169	37.4934008999262
11	1	11	distractor	3	Right	Right	RightArrow	1	0.834403600078076	39	38.9995738998987	39.4989041998051	41.4933201000094
12	1	12	distractor	4	Right	Right	RightArrow	1	2.30109029985033	43	42.9991825998295	43.498900400009	45.49484199984
