trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	3	None			NaN	0	0	0.0651467000134289	0.514376100152731	2.49625060008839
2	1	2	filler	22	None			NaN	0	3.5	3.49989750003442	3.99659029999748	5.9988685999997
3	1	3	target	1	Left	Left	LeftArrow	1	1.72357589984313	7	7.00906440010294	7.49997050012462	9.49339770013466
4	1	4	target	24	Left	Left	LeftArrow	1	1.77557189995423	11	10.9997332000639	11.502587800147	13.4934173000511
5	1	5	target	2	Left	Left	LeftArrow	1	2.06671959999949	15	14.9993196001742	15.4981976000126	17.4945070999674
6	1	6	target	23	Left	Right	RightArrow	0	1.9935154998675	19	19.0013456000015	19.4975529001094	21.4947516999673
7	1	7	distractor	64	Right	Right	RightArrow	1	2.14037599996664	23	22.9995236000977	23.4964606000576	25.4942489999812
8	1	8	distractor	44	Right			-1	0	27	27.0010761001613	27.4968281001784	29.4955219000112
9	1	9	distractor	45	Right	Right	RightArrow	1	1.87151730014011	31	31.0092633001041	31.4982884000055	33.4934499000665
10	1	10	target	43	Left	Left	LeftArrow	1	1.87641410017386	35	34.9999176000711	35.4986521999817	37.493464200059
11	1	11	distractor	65	Right	Right	RightArrow	1	2.11842049984261	39	38.9989365001675	39.5007548001595	41.4935109000653
12	1	12	distractor	66	Right	Left	LeftArrow	0	2.29773929994553	43	43.0047373000998	43.496103500016	45.4988767001778
