trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	80	None			NaN	0	0	0.0804949998855591	0.501788399880752	2.49777989997528
2	1	2	filler	79	None			NaN	0	3.5	3.51034109992906	4.00031040003523	5.9966605999507
3	1	3	target	83	Left	Left	LeftArrow	1	2.71274459990673	7	7.01090069999918	7.50050470000133	9.4955225000158
4	1	4	target	78	Left			-1	0	11	11.0054251998663	11.4989219999406	13.4956390999723
5	1	5	distractor	4	Right	Left	LeftArrow	0	2.56579310004599	15	15.0116622999776	15.5001065998804	17.4985622998793
6	1	6	target	82	Left			-1	0	19	19.0049027998466	19.502015999984	21.4991323000286
7	1	7	target	1	Left	Left	LeftArrow	1	2.52193329995498	23	23.0086903998163	23.4995673999656	25.4964960999787
8	1	8	distractor	3	Right	Right	RightArrow	1	1.16182560008019	27	26.9994349000044	27.5000745998695	29.4930443000048
9	1	9	distractor	81	Right	Left	LeftArrow	0	1.59602469997481	31	31.0007569999434	31.4976776000112	33.4934494998306
10	1	10	distractor	77	Right	Right	RightArrow	1	1.6398130999878	35	35.0054524999578	35.5025730000343	37.4934089998715
11	1	11	target	84	Left	Right	RightArrow	0	0.561594699975103	39	39.0002522999421	39.501731999917	41.4933859999292
12	1	12	distractor	2	Right	Right	RightArrow	1	0.636056100018322	43	42.9995301999152	43.5012091998942	45.4933775998652
