trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	4	None			NaN	0	0	0.0846864999912214	0.508692999981577	2.49661649999325
2	1	2	filler	77	None			NaN	0	3.5	3.5073014999798	4.00043479999295	5.99751970000216
3	1	3	target	1	Left	Left	LeftArrow	1	1.39593609998701	7	7.00997279997682	7.50274309999077	9.49341749999439
4	1	4	distractor	3	Right	Right	RightArrow	1	1.55526210000971	11	10.9997336999804	11.5029453999887	13.493418500002
5	1	5	distractor	84	Right	Right	RightArrow	1	1.41487870001583	15	14.9999856999784	15.500930499984	17.4934771999833
6	1	6	distractor	81	Right	Right	RightArrow	1	0.847184399986872	19	19.0001117999782	19.4977491000027	21.4934462999809
7	1	7	target	82	Left	Right	RightArrow	0	0.852950400003465	23	23.0046211000008	23.4971055999922	25.4934122999839
8	1	8	distractor	2	Right	Right	RightArrow	1	1.15542909997748	27	26.9996185999771	27.496782400005	29.4934495999769
9	1	9	target	80	Left	Right	RightArrow	0	1.52162620000308	31	30.9997559000039	31.4970014999853	33.4934505999845
10	1	10	distractor	79	Right	Right	RightArrow	1	1.04500360001111	35	35.0051875999779	35.4988897999865	37.4933765000023
11	1	11	target	78	Left	Right	RightArrow	0	1.55703450000146	39	38.9998028999835	39.500148799998	41.4934945999994
12	1	12	target	83	Left	Left	LeftArrow	1	1.57670880001388	43	43.0049418999988	43.4997272999899	45.4932963000028
