trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0518611000152305	0.512980400002562	2.49658020003699
2	1	2	filler	22	None			NaN	0	3.5	3.52435900003184	4.00269570003729	5.99787409999408
3	1	3	target	43	Left	Left	LeftArrow	1	1.14449899998726	7	7.01300500001526	7.49956800002838	9.4932562999893
4	1	4	distractor	1	Right	Right	RightArrow	1	1.75416160002351	11	11.0185705000185	11.5073672999861	13.493458300014
5	1	5	distractor	2	Right			-1	0	15	14.9998160999967	15.4996267000097	17.4951417000266
6	1	6	target	3	Left	Left	LeftArrow	1	1.51462690002518	19	19.0215752000222	19.5009401999996	21.493400300038
7	1	7	distractor	65	Right	Right	RightArrow	1	1.24134770000819	23	23.0054134000093	23.5002905000001	25.4934817000176
8	1	8	distractor	44	Right	Left	LeftArrow	0	0.929168100003153	27	27.0001511999872	27.5045149000362	29.4933397999848
9	1	9	target	64	Left	Left	LeftArrow	1	1.48264030000428	31	31.0060178000131	31.5016541000223	33.4934215000249
10	1	10	distractor	23	Right	Left	LeftArrow	0	1.67773479997413	35	35.0047049000277	35.5031541000353	37.4934215000249
11	1	11	target	66	Left	Left	LeftArrow	1	1.41102200001478	39	39.0044836000307	39.4992059000069	41.4934551999904
12	1	12	target	24	Left	Right	RightArrow	0	2.25224450003589	43	43.0050069999998	43.5050740999868	45.4955758000142
