trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0314068000297993	0.502215299988165	2.49521279998589
2	1	2	filler	2	None			NaN	0	3.5	3.50990030006506	4.00153990008403	5.99598620005418
3	1	3	target	43	Left	Left	LeftArrow	1	1.03928220004309	7	7.01055560004897	7.5028741999995	9.49338730005547
4	1	4	target	3	Left	Right	RightArrow	0	1.9501287000021	11	11.0049317000667	11.5001657999819	13.4934138000244
5	1	5	distractor	65	Right	Right	RightArrow	1	2.03010390000418	15	14.9989049000433	15.50171890005	17.4986374999862
6	1	6	target	1	Left	Left	LeftArrow	1	1.65430980001111	19	19.0054076000815	19.5037187000271	21.4934369000839
7	1	7	target	64	Left	Left	LeftArrow	1	1.70801270008087	23	22.9996903000865	23.5036201999756	25.4933964000084
8	1	8	distractor	23	Right	Right	RightArrow	1	1.90743010002188	27	26.9989695000695	27.4988962999778	29.4933449000819
9	1	9	distractor	44	Right	Right	RightArrow	1	1.63224359997548	31	31.0051728000399	31.5019178000512	33.4934965000721
10	1	10	target	22	Left	Left	LeftArrow	1	1.27805690001696	35	35.0055020999862	35.4992749000667	37.4934375000885
11	1	11	distractor	24	Right			-1	0	39	39.0046851000516	39.5012012000661	41.4965492000338
12	1	12	distractor	66	Right	Right	RightArrow	1	1.66359920008108	43	43.0185418999754	43.4986687999917	45.4934458000353
