trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	84	None			NaN	0	0	0.0474968000780791	0.505634600063786	2.49566020001657
2	1	2	filler	82	None			NaN	0	3.5	3.51748379995115	4.00241610012017	5.99772200011648
3	1	3	distractor	3	Right	Right	RightArrow	1	1.26198949990794	7	7.00548890000209	7.50041690003127	9.49339950014837
4	1	4	target	78	Left			-1	0	11	11.005295000039	11.5016405000351	13.4963630000129
5	1	5	target	2	Left	Right	RightArrow	0	1.74730359995738	15	15.0100136999972	15.5012701000087	17.4934950000606
6	1	6	target	83	Left			-1	0	19	19.004637000151	19.5034835999832	21.4969683000818
7	1	7	distractor	77	Right	Right	RightArrow	1	0.762919600121677	23	23.0144689001609	23.5025675999932	25.4933613000903
8	1	8	target	80	Left	Right	RightArrow	0	1.37281490000896	27	26.9989881999791	27.5006467001513	29.4934937001672
9	1	9	distractor	1	Right	Right	RightArrow	1	1.08152429992333	31	31.0000398000702	31.4983077000361	33.4934280000161
10	1	10	target	79	Left	Left	LeftArrow	1	1.05266020004638	35	35.0043971999548	35.5021335999481	37.4934400999919
11	1	11	distractor	81	Right	Left	LeftArrow	0	1.04374039988033	39	39.0001781999599	39.5008001001552	41.4933722000569
12	1	12	distractor	4	Right	Right	RightArrow	1	2.54889219999313	43	42.9987050001509	43.4986471999437	45.4957467000932
