trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	81	None			NaN	0	0	0.0830947998911142	0.50007119984366	2.4988868997898
2	1	2	filler	77	None			NaN	0	3.5	3.50692479987629	4.00120859988965	5.99821369978599
3	1	3	target	84	Left	Right	RightArrow	0	1.72543159988709	7	7.00616569980048	7.50254469993524	9.4934450997971
4	1	4	target	78	Left	Left	LeftArrow	1	2.03454679995775	11	11.0000773000065	11.5014585999306	13.4976288999896
5	1	5	target	80	Left	Right	RightArrow	0	1.61174199986272	15	15.0001283998135	15.4998004999943	17.4934888998978
6	1	6	distractor	4	Right	Left	LeftArrow	0	1.05542139988393	19	18.9999025999568	19.5028452998959	21.4934698999859
7	1	7	target	83	Left	Right	RightArrow	0	1.25499189994298	23	22.9999457998201	23.4968121999409	25.4934898999054
8	1	8	target	1	Left	Left	LeftArrow	1	2.02344090002589	27	27.0000091998372	27.4982451999094	29.4952703998424
9	1	9	distractor	3	Right	Right	RightArrow	1	2.1849561999552	31	30.9997487999499	31.5042878999375	33.4958963999525
10	1	10	distractor	82	Right	Left	LeftArrow	0	1.21142080007121	35	35.0047478999477	35.4973791998345	37.4934667998459
11	1	11	distractor	79	Right	Right	RightArrow	1	0.847195999929681	39	39.0046482998878	39.4973780999426	41.4933760999702
12	1	12	distractor	2	Right	Right	RightArrow	1	1.61270840000361	43	42.9986971998587	43.5026218998246	45.4933751998469
