trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None			NaN	0	0	0.107723799999803	0.524032699999225	2.49797769999714
2	1	2	filler	65	None			NaN	0	3.5	3.51392829999531	4.00248259999353	5.99532939999335
3	1	3	distractor	3	Right	Right	RightArrow	1	1.34354739999981	7	7.01415809999889	7.50328759999684	9.49341449999338
4	1	4	distractor	2	Right	Left	LeftArrow	0	2.59688850000384	11	11.0022924999939	11.502481699994	13.4985555999956
5	1	5	distractor	24	Right	Right	RightArrow	1	2.75511800000095	15	15.0024328999934	15.5044562999974	17.4993407000002
6	1	6	target	1	Left	Right	RightArrow	0	1.42130539999926	19	19.0083059999961	19.4988298999961	21.493149599999
7	1	7	target	22	Left	Right	RightArrow	0	2.01675740000064	23	23.0054846999992	23.5038582999987	25.4994701999967
8	1	8	distractor	45	Right	Right	RightArrow	1	1.38581839999824	27	27.0066947999949	27.5014759999976	29.4933774999954
9	1	9	target	23	Left	Right	RightArrow	0	0.936084399996616	31	30.9999884999997	31.4989908999996	33.4931016999981
10	1	10	target	44	Left	Right	RightArrow	0	1.59576509999897	35	34.9992921999947	35.498393599999	37.4934387999965
11	1	11	distractor	64	Right			-1	0	39	38.9994486999931	39.4981738999995	41.494134099994
12	1	12	target	43	Left	Left	LeftArrow	1	0.921731899994484	43	43.015762899995	43.499721799999	45.4933434999984
