trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	78	None			NaN	0	0	0.0534531001467258	0.503897600108758	2.49772860016674
2	1	2	filler	77	None			NaN	0	3.5	3.50732080009766	4.00014280015603	5.99891030020081
3	1	3	target	80	Left	Left	LeftArrow	1	0.611603400204331	7	7.00719570019282	7.50311940000392	9.49349000002258
4	1	4	distractor	3	Right	Right	RightArrow	1	0.701868399977684	11	11.000046200119	11.5014011000749	13.4933705001604
5	1	5	target	82	Left	Left	LeftArrow	1	1.27170729986392	15	15.0057346001267	15.4958626001608	17.4934849001002
6	1	6	distractor	84	Right	Right	RightArrow	1	1.06448970013298	19	19.0046802000143	19.5018430000637	21.4934396001045
7	1	7	distractor	2	Right	Right	RightArrow	1	0.829490900039673	23	22.9995141001418	23.4996799000073	25.4934385002125
8	1	8	target	83	Left	Left	LeftArrow	1	1.40109169995412	27	27.0046146002132	27.4988511002157	29.4934896000195
9	1	9	distractor	79	Right	Right	RightArrow	1	1.22885100007989	31	31.0049216002226	31.4997260000091	33.4934056000784
10	1	10	distractor	4	Right	Right	RightArrow	1	1.79010940017179	35	35.0003730000462	35.5005868000444	37.4934941001702
11	1	11	target	81	Left	Left	LeftArrow	1	1.05697310017422	39	38.9975360000972	39.4994560000487	41.4932734000031
12	1	12	target	1	Left	Left	LeftArrow	1	1.13041600002907	43	43.0118001000956	43.4960419000126	45.4929452000652
