trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	4	None			NaN	0	0	0.0469433999969624	0.504486799996812	2.49780509999255
2	1	2	filler	81	None			NaN	0	3.5	3.50833510002121	4.00187759997789	5.99711270001717
3	1	3	target	1	Left	Left	LeftArrow	1	1.44718469999498	7	7.00669339997694	7.49835599999642	9.49346089997562
4	1	4	target	83	Left			-1	0	11	11.0047812999692	11.4994344000006	13.4958308999776
5	1	5	distractor	80	Right	Right	RightArrow	1	2.25365259998944	15	15.0159655999742	15.5014843000099	17.4995908999699
6	1	6	distractor	2	Right			-1	0	19	18.9993597000139	19.5007837999729	21.4953575999825
7	1	7	target	78	Left	Left	LeftArrow	1	2.22278399998322	23	23.0115996999666	23.4970204000128	25.4938011000049
8	1	8	distractor	82	Right			-1	0	27	27.0045356000192	27.4992207000032	29.4966160000185
9	1	9	distractor	3	Right	Right	RightArrow	1	1.91748930001631	31	31.0093890000135	31.4974197999691	33.4934267000062
10	1	10	target	84	Left			-1	0	35	35.002869799966	35.4990287999972	37.4947307999828
11	1	11	distractor	77	Right	Right	RightArrow	1	1.98478469997644	39	39.0114673000062	39.4979536000174	41.4932507000049
12	1	12	target	79	Left			-1	0	43	42.9993331999867	43.4972141999751	45.4944122000015
