trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	66	None			NaN	0	0	0.0796275000320747	0.586219499935396	2.49817529995926
2	1	2	filler	3	None			NaN	0	3.5	3.50192109995987	4.01102890004404	5.99571889999788
3	1	3	target	64	Left	Left	LeftArrow	1	0.957054400001653	7	7.00957350002136	7.510536900023	9.4934836999746
4	1	4	distractor	23	Right	Right	RightArrow	1	0.664640299975872	11	10.9991190000437	11.5024630000116	13.4934597000247
5	1	5	target	65	Left	Left	LeftArrow	1	0.971968400059268	15	15.000091599999	15.52906109998	17.4933877999429
6	1	6	distractor	43	Right	Right	RightArrow	1	0.625315099954605	19	18.9998344000196	19.502511800034	21.4934704999905
7	1	7	distractor	1	Right	Left	LeftArrow	0	0.798831899999641	23	22.9987820000388	23.4990456999512	25.4934957999503
8	1	8	target	45	Left	Right	RightArrow	0	0.649537099990994	27	26.9994959000032	27.4994010999799	29.493262300035
9	1	9	distractor	22	Right	Left	LeftArrow	0	1.39492610003799	31	30.9997939999448	31.4977613999508	33.4935668000253
10	1	10	target	44	Left	Right	RightArrow	0	1.10494649992324	35	34.9991163000232	35.4960594000295	37.4934617000399
11	1	11	target	24	Left	Left	LeftArrow	1	1.33085469994694	39	39.0008476999355	39.5015909000067	41.4934151000343
12	1	12	distractor	2	Right	Right	RightArrow	1	1.22122499998659	43	43.0044386000372	43.4995561999967	45.4934648999479
