trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	45	None			NaN	0	0	0.0892855999991298	0.507907400024123	2.49445090000518
2	1	2	filler	3	None			NaN	0	3.5	3.50619270000607	4.00162090000231	5.99459850002313
3	1	3	target	44	Left			-1	0	7	7.01330089999828	7.49882210002397	9.49787410002318
4	1	4	target	2	Left			-1	0	11	11.0336822000099	11.4998037000187	13.4944649999961
5	1	5	distractor	65	Right			-1	0	15	15.0133940000087	15.5011023000116	17.4976808000065
6	1	6	target	1	Left	Left	LeftArrow	1	1.58475749997888	19	19.0135905000207	19.5039812000177	21.4934325000213
7	1	7	target	66	Left			-1	0	23	23.0069315000146	23.5015128000232	25.4981899000122
8	1	8	distractor	64	Right	Left	LeftArrow	0	1.94707769999513	27	27.0220386000001	27.5036975000112	29.4934483999969
9	1	9	distractor	43	Right			-1	0	31	31.0070759000082	31.5005477000086	33.49804950002
10	1	10	distractor	22	Right	Left	LeftArrow	0	1.53020550002111	35	35.0099704000168	35.5014098999964	37.4934336000006
11	1	11	distractor	23	Right			-1	0	39	39.0000988000247	39.5047486000112	41.4975607000233
12	1	12	target	24	Left	Left	LeftArrow	1	1.54161059999024	43	43.0211797000084	43.4999859000091	45.4938876000233
