trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	79	None			NaN	0	0	0.0848745000548661	0.502518000081182	2.50052800006233
2	1	2	filler	81	None			NaN	0	3.5	3.5115700000897	4.00477809994482	5.99891539989039
3	1	3	target	78	Left	Left	LeftArrow	1	1.94151240005158	7	7.00466140010394	7.50033419998363	9.49345789989457
4	1	4	distractor	2	Right	Right	RightArrow	1	2.96120429993607	11	11.000395399984	11.4998890000861	13.4971370000858
5	1	5	target	83	Left	Right	RightArrow	0	1.61455930001102	15	14.999816399999	15.508628499927	17.4934859999921
6	1	6	distractor	77	Right	Left	LeftArrow	0	1.02086210018024	19	18.9999035999645	19.5001542998943	21.493445900036
7	1	7	distractor	1	Right	Left	LeftArrow	0	0.752910200040787	23	22.999986999901	23.5028689999599	25.4933746000752
8	1	8	target	80	Left	Right	RightArrow	0	0.395424500107765	27	27.0046345998999	27.4969665999524	29.4933589999564
9	1	9	target	3	Left	Left	LeftArrow	1	0.354344499995932	31	30.9998810000252	31.4983117000666	33.4934668999631
10	1	10	target	82	Left	Right	RightArrow	0	1.17831340013072	35	35.0003917000722	35.4988323999569	37.4934882998932
11	1	11	distractor	84	Right	Left	LeftArrow	0	0.12791179982014	39	39.0050097000785	39.499092400074	41.4934594999067
12	1	12	distractor	4	Right			-1	0	43	42.9997201999649	43.5000791999046	45.4959442000836
