trial_id	block	trial	type	stim_id	cresp	resp	resp_raw	acc	rt	trial_start_time_expt	trial_start_time	stim_onset_time	stim_offset_time
1	1	1	filler	4	None			NaN	0	0	0.114944699918851	0.526489699957892	2.49969989992678
2	1	2	filler	82	None			NaN	0	3.5	3.52008779998869	4.0066727999365	5.99581659992691
3	1	3	distractor	79	Right	Right	RightArrow	1	1.25121230003424	7	7.01376210001763	7.50909129995853	9.49340469995514
4	1	4	target	78	Left			-1	0	11	11.0025375999976	11.5108911999268	13.498541799956
5	1	5	distractor	1	Right	Left	LeftArrow	0	1.10625060007442	15	15.0250609000213	15.5080627999268	17.4934063999681
6	1	6	distractor	2	Right	Right	RightArrow	1	1.52619409991894	19	19.0129094999284	19.5007207000162	21.493489400018
7	1	7	target	3	Left	Left	LeftArrow	1	1.95947909995448	23	22.9989629000193	23.5028151000151	25.4934401999926
8	1	8	distractor	80	Right	Left	LeftArrow	0	1.21241029992234	27	27.0008989999769	27.5024176000152	29.493379099993
9	1	9	distractor	81	Right	Right	RightArrow	1	1.03598449996207	31	31.0057930999901	31.5005044999998	33.4933881999459
10	1	10	target	83	Left	Left	LeftArrow	1	1.42755830008537	35	35.0001531000016	35.4987049999181	37.493475999916
11	1	11	target	84	Left	Left	LeftArrow	1	0.699961300007999	39	38.9997288999148	39.5000398999546	41.4934570000041
12	1	12	target	77	Left	Right	RightArrow	0	0.690345299895853	43	42.9988682999974	43.5017312000273	45.4935888999607
